省份,大学,类型,公或民办,本或专科,985,211,双一流,城市,隶属于,地址
河北,廊坊职业技术学院,综合类,公办,专科（高职）,2,2,,廊坊市,河北省,河北省廊坊市东方大学城二期居易道
河北,河北轨道运输职业技术学院,理工类,公办,专科（高职）,2,2,,石家庄市,河北省,"河北省石家庄市经济技术开发区赣江路9号,石家庄市宁安路189号"
河北,华北理工大学冀唐学院,医药类,民办,普通本科,2,2,,唐山市,河北省教育厅,河北省唐山市曹妃甸区唐山湾生态城渤海大道21号
河北,唐山职业技术学院,医药类,公办,专科（高职）,2,2,,唐山市,河北省,"南湖校区：河北省唐山市丰南区正泰街29号,新华道校区：河北省唐山市路北区新华西道120号"
河北,邯郸职业技术学院,理工类,公办,专科（高职）,2,2,,邯郸市,河北省,河北省邯郸市渚河路768号
河北,河北公安警察职业学院,政法类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市桥西区滨河街1号
河北,沧州职业技术学院,综合类,公办,专科（高职）,2,2,,沧州市,河北省,河北省沧州市运河区九河西路
河北,河北建材职业技术学院,理工类,公办,专科（高职）,2,2,,秦皇岛市,河北省,河北省秦皇岛市海港区文育路8号
河北,河北软件职业技术学院,理工类,公办,专科（高职）,2,2,,保定市,河北省,河北省保定市东风东路999号
河北,石家庄信息工程职业学院,综合类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市藁城区天祥大街81号
河北,唐山工业职业技术学院,理工类,公办,专科（高职）,2,2,,唐山市,河北省,唐山市曹妃甸区曹妃甸新城渤海大道25号
河北,石家庄职业技术学院,综合类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市中山西路长兴街12号
河北,邢台医学高等专科学校,医药类,公办,专科（高职）,2,2,,邢台市,河北省,河北省邢台市桥西区钢铁北路618号
河北,保定电力职业技术学院,理工类,公办,专科（高职）,2,2,,保定市,河北省,河北省保定市乐凯南大街1278号
河北,承德护理职业学院,医药类,公办,专科（高职）,2,2,,承德市,河北省,河北省承德市双桥区下二道河子
河北,石家庄人民医学高等专科学校,医药类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市红旗南大街汇丰西路18号
河北,河北旅游职业学院,综合类,公办,专科（高职）,2,2,,承德市,河北省,河北省承德市高教园区
河北,河北体育学院,体育类,公办,普通本科,2,2,,石家庄市,河北省,河北省石家庄市学府路82号
河北,石家庄幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市鹿泉开发区御园路88号
河北,石家庄财经职业学院,财经类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市新华区学府路236号
河北,石家庄工商职业学院,财经类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,石家庄市桥西区滨河街三号
河北,河北司法警官职业学院,政法类,公办,专科（高职）,2,2,,邯郸市,河北省,"学院本部地址：河北省邯郸市中华北大街515号,石家庄校区地址：河北省石家庄市工农路587号"
河北,河北机电职业技术学院,理工类,公办,专科（高职）,2,2,,邢台市,河北省,河北省邢台市泉北西大街1169号
河北,张家口职业技术学院,理工类,公办,专科（高职）,2,2,,张家口市,河北省,河北省张家口市经开区胜利南路50号
河北,河北能源职业技术学院,理工类,公办,专科（高职）,2,2,,唐山市,河北省,河北省唐山市北新西道88号
河北,衡水职业技术学院,理工类,公办,专科（高职）,2,2,,衡水市,河北省,河北省衡水市桃城区红旗大街2373号
河北,渤海石油职业学院,理工类,公办,专科（高职）,2,2,,沧州市,河北省,河北省任丘市渤海石油职业学院
河北,河北女子职业技术学院,语言类,公办,专科（高职）,2,2,,石家庄市,河北省,"主校区：石家庄市西南高教区南二环汇文街16号,花都校区：位于石家庄市红旗大街337号,秦皇岛校区：秦皇岛市北戴河区银涛路12号"
河北,石家庄科技信息职业学院,理工类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市桥西区红旗大街南端汇学路2号
河北,石家庄工程职业学院,理工类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市新华区学府路169号
河北,石家庄科技工程职业学院,综合类,公办,专科（高职）,2,2,,石家庄市,河北省,"校本部地址：河北省石家庄正定华安西路29号,南校区地址：石家庄裕华区太行大街202号"
河北,石家庄理工职业学院,理工类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市中山西路石柏南大街石家庄理工职业学院
河北,廊坊卫生职业学院,医药类,公办,专科（高职）,2,2,,廊坊市,河北省,河北省廊坊市经济技术开发区东方大学城四光路南
河北,河北艺术职业学院,艺术类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市长安区青园街149号
河北,石家庄经济职业学院,财经类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市北郊107国道与常山西路交叉口47号
河北,唐山科技职业技术学院,理工类,公办,专科（高职）,2,2,,唐山市,河北省,唐山市路南区警钢路68号
河北,石家庄科技职业学院,理工类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市经济技术开发区创业路23号
河北,保定幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,保定市,河北省,"河北省涿州市光明路303号（涿州校区）,河北省定兴县兴华东路45号（定兴校区）"
河北,泊头职业学院,综合类,公办,专科（高职）,2,2,,沧州市,河北省,河北省泊头市解放西路光明街150号
河北,宣化科技职业学院,综合类,公办,专科（高职）,2,2,,张家口市,河北省,张家口市宣化区皇城桥北街地院巷1号
河北,曹妃甸职业技术学院,综合类,民办,专科（高职）,2,2,,唐山市,河北省教育厅,河北省唐山市曹妃甸新城行知路25号曹妃甸职业技术学院
河北,河北工艺美术职业学院,艺术类,公办,专科（高职）,2,2,,保定市,河北省,河北省保定市瑞祥大街102号
河北,河北劳动关系职业学院,综合类,公办,专科（高职）,2,2,,石家庄市,河北省,河北省石家庄市红旗南大街学院路6号
河北,冀中职业学院,理工类,公办,专科（高职）,2,2,,保定市,河北省,"南校区：定州市刀枪街3号,北校区：定州市北门街北口"
河北,承德应用技术职业学院,综合类,公办,专科（高职）,2,2,,承德市,河北省,河北省承德市高新区冯营子镇砖瓦窑村
河北,廊坊燕京职业技术学院,综合类,公办,专科（高职）,2,2,,廊坊市,河北省,河北省三河市河北三河经济开发区
河北,唐山幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,唐山市,河北省,河北省唐山市滦县滦州古城学府路3号
河北,渤海理工职业学院,理工类,民办,专科（高职）,2,2,,沧州市,河北省教育厅,河北省黄骅市北海路1777号
河北,河北青年管理干部学院,综合类,公办,专科（高职）,2,2,,石家庄市,河北省教育厅,河北省石家庄市槐中路 417号
河北,邯郸幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,邯郸市,邯郸市教育局,河北省武安市中兴路1100号
河北,石家庄城市经济职业学院,综合类,民办,专科（高职）,2,2,,石家庄市,河北省教育厅,石家庄经济技术开发区岗上文明路12号
河北,邯郸科技职业学院,综合类,公办,专科（高职）,2,2,,邯郸市,,河北省邯郸市冀南新区滏阳路1号
河北,唐山海运职业学院,综合类,民办,专科（高职）,2,2,,唐山市,,河北省唐山市曹妃甸区曹妃甸新城行知路27号
河北,解放军空军石家庄飞行学院,军事类,公办,普通本科,2,2,,石家庄市,,
山西,太原理工大学,理工类,公办,普通本科,2,1,双一流,太原市,山西省,山西省太原市迎泽西大街79号
山西,中北大学,理工类,公办,普通本科,2,2,,太原市,山西省,山西省太原市学院路3号
山西,山西财经大学,财经类,公办,普通本科,2,2,,太原市,山西省,太原市坞城路696号;太原市南内环街135号
山西,山西大学,综合类,公办,普通本科,2,2,,太原市,山西省,太原市坞城路92号山西大学教务处;山西省太原市杏花岭区大东关红沟南街36号
山西,山西医科大学,医药类,公办,普通本科,2,2,,太原市,山西省,中都校区：山西省晋中市榆次区大学街98号;迎泽校区：山西省太原市新建南路56号
山西,太原科技大学,理工类,公办,普通本科,2,2,,太原市,山西省,太原市万柏林区窊流路66号
山西,山西大同大学,综合类,公办,普通本科,2,2,,大同市,山西省,御东校区：山西省大同市兴云街;新平旺校区：山西省大同市云冈区（原矿区）平泉路52号
山西,山西师范大学,师范类,公办,普通本科,2,2,,临汾市,山西省,山西省临汾市贡院街1号;体育学院：山西省临汾市尧都区解放东路355号
山西,山西农业大学,农林类,公办,普通本科,2,2,,晋中市,山西省,山西省晋中市太谷县
山西,太原师范学院,师范类,公办,普通本科,2,2,,太原市,山西省,山西省晋中市榆次区大学街319号
山西,山西中医药大学,医药类,公办,普通本科,2,2,,太原市,山西省,"校本部：山西省高校园区大学街121号,太原校区：山西省太原市晋祠路一段89号"
山西,太原工业学院,理工类,公办,普通本科,2,2,,太原市,山西省,太原市尖草坪区新兰路31号
山西,山西医科大学汾阳学院,医药类,公办,普通本科,2,2,,吕梁市,山西医科大学,山西省汾阳市学院路16号
山西,运城学院,综合类,公办,普通本科,2,2,,运城市,山西省,山西省运城市复旦西街1155号运城学院
山西,长治医学院,医药类,公办,普通本科,2,2,,长治市,山西省,山西省长治市解放东街161号
山西,山西工程科技职业大学,理工类,公办,普通本科,2,2,,太原市,山西省,山西省太原市太榆路武宿机场南
山西,晋中学院,综合类,公办,普通本科,2,2,,晋中市,山西省,山西省晋中市榆次区文华街199号
山西,长治学院,综合类,公办,普通本科,2,2,,长治市,山西省,"山西省长治市保宁门东街73号（北校区）,山西省长治市东环路中段96号（南校区）"
山西,晋中信息学院,农林类,民办,普通本科,2,2,,晋中市,山西省,山西省太谷县学院路8号
山西,忻州师范学院,师范类,公办,普通本科,2,2,,忻州市,山西省,主校区：山西省忻州市和平西街10号;南校区：山西省忻州市五台山南路忻师南巷10号
山西,吕梁学院,综合类,公办,普通本科,2,2,,吕梁市,山西省,"山西省吕梁市离石区学院路1号,汾阳师范分校地址：汾阳市文峰路8号"
山西,山西工学院,理工类,公办,普通本科,2,2,,太原市,山西省,"孝义校区：山西省孝义市敬徳街42号,太原校区：山西省太原市迎泽西大街新矿院路18号"
山西,山西传媒学院,综合类,公办,普通本科,2,2,,太原市,山西省,山西省高校新区文华街125号（晋中市榆次区）
山西,太原学院,综合类,公办,普通本科,2,2,,太原市,山西省,"汾东校区：太原经济技术开发区大昌南路18号,府东校区：太原市杏花岭街2号"
山西,山西警察学院,政法类,公办,普通本科,2,2,,太原市,山西省,太原市清徐县清东路西北坊段799号
山西,山西工程技术学院,理工类,公办,普通本科,2,2,,阳泉市,山西省,山西省阳泉市山西工程技术学院
山西,山西职业技术学院,理工类,公办,专科（高职）,2,2,,太原市,山西省,山西省太原市坞城路115号
